"","MaskLatencyFearResponse","MaskIntensityFacialFear..0.3.","MaskIntensityVocalDistress..0.3.","MaskIntensityBodilyFear..0.3.","MaskPresenceStartleResponse.0.no.1.yes","MaskIntensityEscapeBehavior..0.3."
"chao1",-0.00170595696120746,0.000677426431214427,0.00156986189689909,0.00289009448565284,0.00149813522575066,-0.0015657663980477
"observed_otus",0.00158031900001562,-0.000104619387764914,0.00121246943343306,0.00418851115335496,0.00222512805145414,-0.00225100571009266
"PD_whole_tree",0.102103026082113,-0.0303385999296319,0.017147699824822,0.120316265621897,0.0497641661054808,-0.0517658996831827
"shannon",-0.744689994438891,0.204964066817775,0.270869750472576,0.39571775439856,0.186613215106056,-0.0843406561665671
