"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"wunifrac.PC.1",0.572805247971786,-0.470133436317643,0.145263261609476,-0.217189303057089,0.0834634394844641,0.27966677489747,-0.170437797262057,-0.795637586323325,0.235705801170475,-0.0859602770321831,0.200528861223363,0.135798997591363,0.128281266990315,-1.19990857906908,0.447162763125848,-0.928048057413898,0.3064550033374,0.3131750730593,-0.159628390115582
"wunifrac.PC.2",-0.431630164230231,7.1505484473586,-2.21822506096043,-2.38899171527495,-0.838674453541876,-0.758665387589343,-0.596584200761806,5.02584175044015,-1.7620322615657,-1.32313744170268,-0.418871388892518,-0.25961450153855,-0.396289931318131,19.6318916976496,-6.93026022023507,-5.15025819559409,-1.55761672954233,-0.993857415986152,-1.41844540857396
"wunifrac.PC.3",1.29193521549021,14.5556983433935,-3.96859593260539,-2.95081649000851,-3.41183176479758,-1.06637358507044,-2.74580246562931,13.0663585468415,-4.01179095838641,-3.10499417132352,-2.79441884756865,-0.512121448492232,-1.8277537699252,55.5089840557923,-16.8580513006522,-13.3810121467321,-11.9885628573811,-2.40892927627923,-8.4221985372721
"wunifrac.PC.4",1.84797389473039,21.4458525667008,-4.85454997929526,-4.73005242881681,-1.7100930311324,-0.692978879502626,-1.07757043464072,16.5143777378231,-3.89210471787146,-3.69275360850027,-1.71613405447405,-0.486434795022184,-1.26263326161467,67.4992486224103,-15.9288532892653,-15.2179161063673,-7.22497063567565,-2.04677183307036,-5.5839019744492
"unifrac.PC.1",0.31755736846506,-8.32540732663182,2.77915277660226,2.5452147398975,2.1277479476969,-0.162314716768938,1.51529781498652,-7.49884624587499,1.91420544178873,1.1968856043696,1.80250728447157,0.0164765171543079,1.01474872641028,-28.9294406670874,7.39033568805178,4.60328768213932,6.94354305878313,-0.447274042764906,3.95697151505292
"unifrac.PC.2",0.0173822065344526,-10.276974041326,2.64279234596381,2.54977420009472,1.43672738065965,0.470123239938506,0.928319731227155,-5.51661278104564,2.15230737357198,1.59507229361013,1.5026522750325,0.0975046581984462,-0.0775974527945712,-23.1174371391062,8.87197599801886,6.78020613800693,6.27335560386093,0.241253755372198,0.226697613869651
"unifrac.PC.3",-2.03567998159742,5.01961075885562,-0.584855944304034,-0.183065484801321,0.400018063970623,-0.268751373814819,1.21917098829578,1.40490873176555,-0.335975628598231,0.368229993347563,0.513727065489289,-0.00142029749395973,-0.000187827790171707,1.24997509910062,-0.251487557402528,2.77662408321511,3.14732321894755,0.452866305975717,1.5142419540341
"unifrac.PC.4",-4.89407040591278,-2.80263126348862,0.96367073734707,1.07493109850291,3.95058113085805,3.71147509210185,0.137195159717405,-15.280109425278,3.5433545801481,4.69375716339229,4.99531245442541,2.80388148731147,0.888975703155728,-58.8240462810049,13.5993204655657,17.923507073767,19.4071519626749,11.4736992718747,2.42695750471614
"chao1",0.00999487657168488,0.00670276046735877,0.00570976577623498,-0.00378170787855528,-0.00777351367082144,-0.00206194981246158,-0.00222377719023484,0.00666288190984328,0.0014416214569935,-0.00352934411003633,-0.00355941954680847,-0.00215485533906986,-0.00224872054004156,0.047826702526964,0.000472692106076245,-0.0203456819037176,-0.0195314719091316,-0.0111096798419395,-0.0161576993766271
"observed_otus",0.0233023090314938,0.0072306345780773,0.0112285296335024,-0.00349858420664449,-0.0208159795831283,-0.00915289613925354,-0.00407969341973058,0.0225644196201558,-0.00234233024453625,-0.0111419028957985,-0.0150091477837415,-0.00757998175896477,-0.00278299052774942,0.131320457361921,-0.0196350156984696,-0.0571054830806902,-0.0703022858552906,-0.0337690913974024,-0.0259420104129318
"PD_whole_tree",0.635417189049758,-0.132987372871398,0.162794059933981,-0.104303679086322,-0.381479817344665,-0.0566472567048119,-0.230203819413927,0.652799908951332,-0.0802330533686505,-0.285792899678039,-0.326223350725106,-0.124902035828239,-0.144044926449704,3.61585483318865,-0.572096012820432,-1.44697045728338,-1.55605720224625,-0.592866764350992,-0.932613624227047
"shannon",0.550809290684031,2.66970601619217,-0.501601667879692,-0.554837856636798,-0.997782974772512,-0.333723552797876,-0.63450739397918,2.52751382288858,-0.701132369882335,-0.677969616659405,-0.839935665434844,-0.223230008514055,-0.282470419032596,11.1490472015815,-3.06427745703613,-3.04965593062522,-3.61949063924618,-0.918579551184251,-1.54568862753514
