"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"AGEVISITNEO",0.202582765256411,0.261200968165516,0.209528001696261,0.675813651120623,0.922952938316121,0.860096983681176,0.0630578909114703,0.665414334718821,0.391390926848702,0.960745118773072,0.749829776050041,0.183995910416127,0.256251764873101,0.616341741879612,0.360041611281021,0.892754928649673,0.819389977369469,0.24861053111034,0.241943638700437
"MAGE",0.364552517699387,0.19623957749582,0.17632676152313,0.121853551646079,0.950363980619054,0.55961597733756,0.155875329346538,0.527713788396731,0.519616326266789,0.684872044056594,0.756381256701337,0.666692118536646,0.372753583294477,0.527886268225068,0.519556136212021,0.677918964962299,0.771852469338249,0.653852530340851,0.406234274568423
"METHNIC",0.28837510416572,0.558238017969852,0.256435389067164,0.216022964400445,0.926113412145254,0.565164525829107,0.174719431304429,0.959962433551815,0.994238307740258,0.888020756711257,0.667032277542008,0.882543718632192,0.600181809469902,0.990953175279104,0.960447614856872,0.837553409519724,0.625171169732946,0.824760966760634,0.74893395455323
"PAGE",0.25587472976753,0.832168991973743,0.700237575642113,0.846143511143323,0.315611763045732,0.888016698266622,0.476902054941058,0.384928447186117,0.415636260964896,0.313235264576649,0.167152558803371,0.284132010738735,0.573255981017454,0.421076203641416,0.449756285172813,0.356558488826265,0.19320400733684,0.322104211059841,0.705354374140603
"PETHNIC",0.375795628223316,0.65026075958502,0.344151194468917,0.371631731445068,0.677582289893917,0.267799943583918,0.126361448429923,0.788729550546227,0.783455470488389,0.839545886080133,0.895218080385522,0.831751911216036,0.499364877985958,0.832552833640178,0.82436087582744,0.889352524058229,0.941170568493804,0.892635401648986,0.636072493116117
"MEDUY",0.691198582552165,0.0828078934574374,0.0752646946548172,0.0224947349257282,0.229012228440718,0.274589985727325,0.0283762465703214,0.287456173323032,0.316377706466695,0.389319540397348,0.614006191759362,0.725296281897268,0.0829268986548233,0.293895897587638,0.321715498644839,0.39810538469773,0.614074397912891,0.728850143779922,0.128671075551204
"PEDUY",0.618680690993351,0.334230973867555,0.41753185796552,0.443702848641829,0.940765179751693,0.442413054203823,0.334278615898279,0.813204535274579,0.830349451147634,0.674414496119629,0.950547656336232,0.482791519848311,0.582476804128788,0.815214071580784,0.831748847023937,0.681555422709109,0.949391521415656,0.50165380871607,0.627550843114938
"Income.code",0.258564360211078,0.121117084150091,0.123341593302862,0.0731407857450631,0.998766098712079,0.69202728268681,0.810468004718795,0.481740729845118,0.538711077677964,0.408092246634075,0.793505238295121,0.301568001310255,0.802303600241412,0.541114166525462,0.584976306540978,0.475118166288514,0.787828763913085,0.258564360211077,0.906904954966197
"OLDERSIBLINGS",0.337876418547138,0.862015050748627,0.982943984685033,0.916952210351384,0.7937135856513,0.593087647149818,0.255258188048513,0.953154098762522,0.922199472097829,0.711063955646112,0.592275577758664,0.319439864637139,0.296659725752503,0.928722671870311,0.899918788813436,0.761535149658741,0.624221729670009,0.283495426954277,0.291580919364998
"SEX",0.728454004527609,0.465543590401066,0.668099793739124,0.615418555979637,0.793713585651299,0.698139021745029,1,0.474392415870108,0.57261364823008,0.690458817041745,0.689821558043133,0.761452027526117,0.472233471257898,0.463769241402157,0.559365011171451,0.686958006189427,0.721617986130105,0.932254202819945,0.52846738565562
