"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MAGE",-0.018034265103697,0.206266907123535,-0.0579350766456267,-0.0504959422903517,0.0191614066726781,0.00969341749323714,-0.0284039675383228,0.0383228133453563,-0.0313908926961227,-0.0227306883128945,0.0142583408476104,0.0153291253381425,-0.00409528102885483,0.214607754733995,-0.140892696122633,-0.111361587015329,0.0417042380522993,0.0613165013525698,-0.0419296663660956
"PAGE",-0.0306122448979592,-0.0420918367346939,0.00382653061224486,0.0318877551020408,0.0471938775510204,0.0114795918367347,0.00382653061224489,-0.169642857142857,0.0331632653061224,0.0420918367321428,0.0427295918367347,0.0165816326530612,0.0255102040841837,-0.64795918367347,0.125,0.158163265306122,0.163265306122449,0.0663265306122449,0.0892857142857143
"MEDUY",-0.0178571428571424,1.23214285714286,-0.339285714285714,-0.285714285714286,-0.125,-0.0714285714285716,-0.160714285714286,0.821428571428573,-0.285714285714286,-0.199404761910715,-0.111607142857143,-0.00892857142857164,-0.0729166666607144,3.35714285714286,-1.16071428571429,-0.821428571428573,-0.464285714285716,-0.0357142857142866,-0.321428571428572
"PEDUY",0.0441014332965823,0.322491730981257,-0.0667034178610804,-0.0203969128996692,0.0275633958103638,-0.041896361631753,-0.0347298787210584,0.069597574421169,-0.0352811466372657,-0.0436420433671445,-0.00427232635060643,-0.0226019845644984,0.00257258360970229,0.287210584343992,-0.143329658213892,-0.177508269018743,-0.0192943770672549,-0.0904079382579935,0.00661521499448728
"Income.code",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OLDERSIBLINGS",-0.113636363636364,-0.681818181818181,0.363636363636363,0.159090909090909,0.227272727272727,0.363636363636364,-0.613636363636364,-0.738636363636363,0.261363636363636,0.293560605977272,0.346590909090909,0.25,-0.304924242340909,-1.95454545454545,0.795454545454545,0.84090909090909,1.13636363636364,1,-1.63636363636364
"SEX",0.500000000000001,-1.2,0.2,0.5,-0.1,-0.1,4.16833634143597e-17,-0.274999999999998,-0.1,-0.1416666667,-0.325,-0.125,0.1166666667,-0.699999999999995,-0.500000000000001,-0.700000000000001,-1.4,-0.500000000000001,0.299999999999999
"GESTAGEBIRTH",-0.0410429744084981,-0.0905359729599223,0.0070014485755672,0.020038628681796,0.0458715596330274,0.0190729116368903,-0.0296957991308548,-0.211552390149685,0.050941574118783,0.0514043135325927,0.0554683727667791,0.0235997102848864,0.00273619829744072,-0.803718010622885,0.193143408981168,0.191453404152582,0.211250603573152,0.0943988411395457,-0.00676001931434142
"BW",-0.000409783880479148,-0.00194668081278227,0.000232888308592147,0.000198670525050113,0.00109766501992719,0.000390290112885504,-0.000370174203772915,-0.00199914808088005,0.000829522025261433,0.000635655815231434,0.00112783888359608,0.000362034518900037,-0.000112071881911733,-0.00748228866785812,0.00318951218713021,0.00237118870920981,0.00438277962046878,0.00144813807560015,-0.000662580717677572
"MaternalInfection",-0.178571428571429,-0.803571428571428,0.303571428571428,0.249999999999999,-0.178571428571429,-0.232142857142857,0.375,-0.424107142857143,0.209821428571428,0.215773809571428,0.00892857142857098,-0.0758928571428572,0.235119047571428,-2.26785714285714,0.982142857142856,1.05357142857143,0.178571428571427,-0.303571428571429,1.17857142857143
"MPSYCH",0.416666666666667,0.833333333333334,-0.333333333333333,0.166666666666667,5.55265076755517e-17,-0.333333333333333,-0.166666666666667,-0.416666666666666,-0.1875,-0.138888888916667,-0.1875,-0.229166666666667,0.201388888916667,-1.33333333333333,-0.833333333333334,-0.666666666666667,-0.833333333333334,-0.916666666666667,0.666666666666667
"VITAMINDNEO",-0.277777777777777,-1.94444444444444,0.388888888888889,1.05555555555556,1.11111111111111,0.111111111111111,0.333333333333333,-3.05555555555555,0.652777777777778,0.6944444445,0.791666666666666,0.111111111111111,0.291666666611111,-12.8888888888889,2.77777777777778,3,3.33333333333333,0.444444444444444,1.44444444444444
"PrePregBMI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIBIOTIC_1yr",-0.393939393939394,-0.96969696969697,0.303030303030303,0.424242424242425,0.787878787878788,0.0606060606060606,-0.242424242424242,-2.07575757575758,0.621212121212121,0.598484848454546,0.818181818181818,0.174242424242424,-0.0454545454242424,-7.93939393939394,2.39393939393939,2.27272727272727,3.18181818181818,0.696969696969698,-0.333333333333333
"FEVER_1yr",0.15,0.45,-0.25,0.35,0.75,-0.0500000000000001,0.55,-0.0375000000000001,0.0124999999999999,0.0166666667500001,0.2,-0.1,0.27083333325,-1.15,0.299999999999999,0.4,1.05,-0.4,1.5
"DAYCARE",0.625,2.5,-0.5,-0.5,-0.625,-0.125,-0.125,2.09375,-0.4375,-0.614583333375,-0.53125,-0.15625,-0.104166666625,8.875,-1.875,-2.625,-2.25,-0.625,-0.625
"CURBRFEED_1yr",-0.714285714285714,-0.285714285714285,1.20912362359933e-16,0.285714285714286,0.857142857142857,5.93439168722175e-17,6.03042078811424e-17,-1.85714285714286,0.357142857142857,0.559523809571429,0.714285714285715,0.178571428571429,0.190476190428571,-8,1.57142857142857,2.42857142857143,3,0.714285714285714,1
"FORMULA_1yr",0.25,-1.58333333333333,0.166666666666667,3.75498937452594e-17,-0.5,0.208333333333333,-0.541666666666667,-0.0625000000000014,0.0937500000000001,0.0034722221666667,-0.25,0.0520833333333334,-0.3993055555,0.416666666666662,0.208333333333333,-0.208333333333333,-1.16666666666667,0.208333333333333,-1.875
"Milks_1yr",-0.416666666666668,1.08333333333333,-0.0833333333333332,6.54314061451892e-16,0.25,0.333333333333334,-0.166666666666666,0.83333333333333,0.0625000000000009,0.326388888916667,0.416666666666667,0.229166666666667,-0.347222222249999,2.99999999999999,0.333333333333337,1.41666666666667,1.75,0.916666666666666,-1.25
"FrenchFries_1yr",-0.428571428571429,-3.42857142857143,0.857142857142858,0.857142857142857,0.857142857142858,0.571428571428572,-5.93439168722175e-17,-3.14285714285714,0.928571428571428,0.869047619,0.928571428571429,0.392857142857143,0.023809523857143,-12,3.57142857142857,3.28571428571429,3.57142857142857,1.57142857142857,-0.142857142857142
"SweetFoodsDrinks_1yr",0.55,-1.85,0.25,1.31363359814332e-16,-0.4,0.05,-0.2,-0.225,0.0750000000000001,-0.19166666675,-0.2875,-0.075,0.07916666675,0.100000000000002,0.0500000000000001,-1.1,-1.4,-0.3,-0.0999999999999995
"PeanutButter_1yr",0.377777777777778,-0.577777777777778,0.355555555555556,-6.1925281682775e-17,-0.444444444444444,0.133333333333333,-0.222222222222222,0.566666666666667,-0.0333333333333332,-0.161111111177778,-0.222222222222222,-0.00555555555555545,-0.0999999999333333,3.06666666666667,-0.333333333333333,-0.91111111111111,-1.08888888888889,-0.0222222222222222,-0.733333333333333
"FORMULA_6mo",0.555555555555556,-3.47222222222222,0.861111111111111,0.583333333333333,-0.0277777777777777,0.277777777777778,0.222222222222222,-1.69444444444445,0.729166666666667,0.245370370333333,0.013888888888889,-0.0347222222222222,0.0462962963333334,-6.33333333333333,2.80555555555556,0.833333333333333,-0.0555555555555553,-0.138888888888889,4.15767259789874e-17
"WHSTOTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VITAMIND_6mo",-0.8,-4.1,1.1,1.5,1.16666666666667,0.0333333333333334,0.633333333333333,-4.66666666666667,1.00833333333333,1.10555555566667,0.933333333333333,0.158333333333333,0.402777777666666,-20,4.36666666666667,4.86666666666667,4.06666666666667,0.633333333333333,2.16666666666667
"Cereals_6mo",0.35,1.55,-0.4,-0.575,-0.375,-0.15,-0.575,0.525,-0.15,-0.2895833334,-0.3,-0.14375,-0.2416666666,2.9,-0.799999999999999,-1.425,-1.4,-0.575,-1.3
"NegativeLifeEvents",0.053072625698324,-0.532122905027933,0.185754189944134,0.0754189944134078,-0.189944134078212,-0.0391061452513966,-0.106145251396648,0.0977653631284916,-0.00104748603351949,0.00349162010335198,-0.102304469273743,-0.026536312849162,-0.0886871508296089,0.491620111731843,-0.0293296089385473,-0.0195530726256983,-0.434357541899441,-0.106145251396648,-0.396648044692738
"PositiveLifeEvents",0.124505928853755,0.592226613965744,-0.185111989459816,-0.206192358366271,-0.0836627140974967,-0.0592885375494072,0.0164690382081686,0.593544137022398,-0.152832674571805,-0.193511198944005,-0.120388669301713,-0.0622529644268775,-0.00691699604940709,2.35046113306983,-0.605401844532279,-0.766139657444005,-0.475625823451911,-0.24901185770751,-0.0177865612648221
"TotalLifeEvents",0.180445151033386,0.411764705882353,-0.117647058823529,-0.205882352941176,-0.20906200317965,-0.0937996820349761,-0.0405405405405405,0.771860095389507,-0.185015898251192,-0.231518282991256,-0.203497615262321,-0.0902225755166931,-0.05882352940938,3.11605723370429,-0.747217806041335,-0.935612082670906,-0.82114467408585,-0.360890302066773,-0.247217806041335
"StateAnxiety",0.0216617831728757,-0.0711594809543742,0.0152783591460862,0.0287777312683131,-0.0101506906655504,-0.00345332775219758,-0.00983675177898702,-0.0132639179573042,-0.00748221012976141,-0.00576426678118462,-0.0175282544997907,-0.00245918794474677,0.0045608343826915,-0.0183131017161989,-0.0386144830473002,-0.0346379238174969,-0.0787986605274174,-0.00983675177898704,0.00376726663876097
"TraitAnxiety",-0.0188756110809343,-0.0993346007604562,0.0310293318848452,0.0518739815317762,0.0226778924497555,0.00556762629005975,-0.000135795763172179,-0.164618413905486,0.0326588810429115,0.0402181785247148,0.0254447311243889,0.0103374524714829,0.0183267698728952,-0.641091797935905,0.126290059750136,0.15507876154264,0.0974334600760456,0.0413498098859316,0.0660646387832699
