"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MAGE",0.497763109420918,0.558161183554122,0.533897694373191,0.650324207804644,0.455927261134699,0.848682104074891,0.793445172617465,0.971391394783759,0.69667874114565,0.801429762862501,0.640545267182941,0.572026727480232,0.612670837953313,0.971391394783759,0.69667874114565,0.801429762862501,0.640545267182941,0.572026727480232,0.612670837953315
"PAGE",0.161444993918108,0.69063243610831,0.831580230967281,0.339508270552691,0.0727644234764898,0.589868099303107,0.219608981910672,0.177878959638217,0.33541309819001,0.199418095600384,0.137597422677539,0.256522022645233,0.00345844375451319,0.177878959638217,0.33541309819001,0.199418095600384,0.137597422677539,0.256522022645233,0.00345844375451319
"MEDUY",0.807061365146075,0.11448677765548,0.112370283857395,0.181478853601609,0.535810583133346,0.335105706965706,0.14879375525299,0.222452347196229,0.106201469870507,0.258837957790312,0.532976500438996,0.845346116439836,0.368203943105715,0.222452347196229,0.106201469870507,0.258837957790312,0.532976500438996,0.845346116439836,0.368203943105715
"PEDUY",0.541156547651568,0.467288310361198,0.588594119871834,0.877269976644691,0.733907036796942,0.338121715566316,0.535289812414096,0.860671239183262,0.735156383771428,0.65936704371686,0.97620166154405,0.514538765677541,0.892814179411109,0.860671239183262,0.735156383771428,0.65936704371686,0.976201661544049,0.514538765677541,0.892814179411109
"Income.code",0.479782376857831,0.0181786383458643,0.0285900849632636,0.0396573465544908,0.745136566077701,0.525444084500025,0.499657672872376,0.0970598918976937,0.101482767499425,0.153673434918286,0.5620794279071,0.415000427622309,0.628601182099769,0.0970598918976937,0.101482767499425,0.153673434918286,0.5620794279071,0.415000427622309,0.628601182099769
"OLDERSIBLINGS",0.464272993911742,0.553660952185885,0.414272428686657,0.479158105698289,0.248769231421034,0.248769231421035,0.929831411695037,0.563132931627805,0.514590522717926,0.445712990470073,0.290158221753174,0.317492123565503,0.762657618516589,0.563132931627806,0.514590522717926,0.445712990470072,0.290158221753173,0.317492123565503,0.762657618516589
"SEX",0.29017124025684,0.554976859596351,0.695970121947852,0.351151053770064,0.936253701188076,0.62962711262041,0.399652606452323,0.830273892637568,0.928923020401655,0.873703753141396,0.631207014670743,0.488587345765141,0.290171240256839,0.830273892637568,0.928923020401655,0.873703753141396,0.631207014670742,0.488587345765141,0.290171240256839
"GESTAGEBIRTH",0.0358714307423275,0.4270045667553,0.725499330967591,0.42223447459468,0.0425244050171164,0.318244083647232,0.788879899693343,0.0637751266147285,0.108686293798051,0.0850245357776641,0.0307210551225666,0.0750849231968043,0.2911247819576,0.0637751266147285,0.108686293798051,0.0850245357776641,0.0307210551225666,0.0750849231968043,0.2911247819576
"BW",0.39577989758181,0.525938548843147,0.746161483903823,0.717041834920924,0.0770062165485541,0.352312170450523,0.870180368050045,0.474289645176436,0.294239650810679,0.390159189093193,0.087864551922966,0.256284591142451,0.964261250445112,0.474289645176436,0.294239650810679,0.390159189093193,0.087864551922966,0.256284591142451,0.964261250445112
"MaternalInfection",0.841405926731839,0.885600280429345,0.771348870317384,0.902719069730657,0.432605740521286,0.432605740521286,0.883866668308692,0.943644290451614,0.795296682544943,0.785705228638927,0.843862398971243,0.805604448170337,0.61527038194641,0.943644290451614,0.795296682544943,0.785705228638927,0.843862398971244,0.805604448170337,0.61527038194641
"MPSYCH",0.464272993911742,0.854633621294126,0.752347753151892,0.739610467777833,0.851732715229127,0.248769231421035,0.929831411695036,0.82440795889639,0.834847962473438,0.887136059977321,0.839982890884334,0.317492123565504,0.237859539294074,0.82440795889639,0.834847962473438,0.887136059977321,0.839982890884334,0.317492123565504,0.237859539294074
"VITAMINDNEO",0.678503078416853,0.554976859596351,0.695970121947853,0.156620985844342,0.0574629263206025,0.518547474845855,0.820860948520579,0.162792180725323,0.28911459216913,0.236047043035366,0.15156850994944,0.456224530057689,0.497895815582246,0.162792180725323,0.28911459216913,0.236047043035366,0.151568509949439,0.456224530057689,0.497895815582246
"PrePregBMI",0.880286069810934,0.733845783354287,0.829064924783773,0.594309413426784,0.30330344419971,0.172176470047322,0.783760786906847,0.826597448580797,0.671601094578205,0.851781144080941,0.581092851630006,0.620454334468934,0.513708754583956,0.826597448580797,0.671601094578205,0.851781144080941,0.581092851630006,0.620454334468935,0.513708754583956
"ANTIBIOTIC_1yr",0.915035254911533,0.318786909007483,0.424759343637877,0.490035362272313,0.192977583019555,0.867470787216873,0.867470787216873,0.481529381288102,0.261483992460897,0.503880963645873,0.219887843127559,0.751115115804068,0.933943780231777,0.481529381288102,0.261483992460897,0.503880963645873,0.219887843127559,0.751115115804068,0.933943780231777
"FORMULA_1yr",0.915035254911533,0.256650517856137,0.192977583019555,0.829183088585833,0.349001194985966,0.867470787216873,0.867470787216873,0.976340839028225,0.76159193018677,0.89473437555765,0.742510917742435,0.978964126072449,0.106276198032001,0.976340839028225,0.76159193018677,0.89473437555765,0.742510917742435,0.978964126072449,0.106276198032001
"FORMULA_6mo",0.290171240256839,0.110780926055258,0.203366125200859,0.351151053770064,0.936253701188076,0.518547474845855,0.399652606452323,0.44186466301331,0.231759715277946,0.618495859260435,0.927114579072529,0.740813883100421,0.756281049318082,0.44186466301331,0.231759715277946,0.618495859260435,0.927114579072529,0.740813883100421,0.756281049318082
"FEVER_1yr",0.442521873881536,0.634856649607982,0.521867921297423,0.898507865825272,0.453301492026948,0.921392380976919,0.921392380976919,0.865652037845494,0.895467284335638,0.875572182899891,0.960097528182028,0.826933057621071,0.870103283891765,0.865652037845494,0.895467284335638,0.875572182899891,0.960097528182028,0.826933057621071,0.870103283891765
"DAYCARE",0.282076485790528,0.442954780436978,0.593132580990961,0.631491158384398,0.503681841725975,0.599349559365686,0.599349559365685,0.452273719110848,0.573683885156915,0.411489397152834,0.503681841725976,0.466192029953052,0.8995723046853,0.452273719110849,0.573683885156915,0.411489397152834,0.503681841725976,0.466192029953052,0.8995723046853
"CURBRFEED_1yr",0.113234044156822,0.968931597533638,0.886284039531128,0.829183088585833,0.192977583019555,0.867470787216873,0.192977583019555,0.415962777365935,0.569029951428561,0.344282524336396,0.219887843127559,0.304231450939898,0.781978409674506,0.415962777365935,0.569029951428561,0.344282524336396,0.219887843127559,0.304231450939898,0.781978409674506
"Milks_1yr",0.552183786680392,0.695369972939781,0.882184459002959,0.92091630271394,0.862703615571099,0.346556444413579,0.346556444413579,0.748098017788949,0.966635079202586,0.71386770155002,0.638470899835774,0.415494968616219,0.125349477683687,0.748098017788949,0.966635079202586,0.71386770155002,0.638470899835774,0.415494968616219,0.125349477683687
"FrenchFries_1yr",0.181893227501031,0.0688104243339222,0.101820307436993,0.0752512730990856,0.0246159780155096,0.0246159780155096,0.192977583019555,0.075165185593177,0.049475939228511,0.0622752691148529,0.0269489432473812,0.0585911644380856,0.415742916043846,0.075165185593177,0.049475939228511,0.0622752691148529,0.0269489432473812,0.0585911644380856,0.415742916043846
"SweetFoodsDrinks_1yr",0.367777268731981,0.270117721410434,0.521867921297423,0.669491035390831,0.921392380976919,0.921392380976919,0.146649865478477,0.768693074529698,0.774023831911217,0.875572182899892,0.831443361581952,0.549941067442766,0.101924083091122,0.768693074529698,0.774023831911216,0.875572182899892,0.831443361581952,0.549941067442766,0.101924083091122
"PeanutButter_1yr",0.561446533357255,0.62659634938501,0.433432354191651,0.72619520927203,0.752026586160949,0.786654316597192,0.35815048565761,0.902622812264365,0.947853687524666,0.886347371687407,0.872927929578504,0.819550862545456,0.652910610017222,0.902622812264364,0.947853687524666,0.886347371687406,0.872927929578504,0.819550862545456,0.652910610017223
"WHSTOTHER",0.917127455980679,0.271602177298207,0.373677402016739,0.612532870850675,0.671424580535371,0.552035255419401,0.406706991195455,0.559939819325016,0.520404022102309,0.667979891352726,0.733415695588416,0.759982736535016,0.199812756807518,0.559939819325016,0.520404022102309,0.667979891352726,0.733415695588416,0.759982736535016,0.199812756807518
"VITAMIND_6mo",0.197617319999999,0.294486824555431,0.300283794019872,0.138877368126306,0.203446555854544,0.623573521505144,0.623573521505144,0.0785611072375389,0.196350298676957,0.127957393264692,0.221190171461949,0.305041579495663,0.688753130187017,0.0785611072375389,0.196350298676957,0.127957393264692,0.221190171461949,0.305041579495663,0.688753130187018
