"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MPSYCH",0.828802025432139,0.913573871038548,0.886022632359683,0.917116980044513,0.955154111841195,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.819293968679588,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.819293968679588
"VITAMINDNEO",0.876399809621768,0.794106742898554,0.886022632359683,0.693607223024942,0.397865452167529,0.887201840510577,0.960825792084871,0.612694194309414,0.794906321233276,0.802397669149967,0.685689531532041,0.844420407232723,0.954458816252285,0.612694194309414,0.794906321233276,0.802397669149967,0.685689531532041,0.844420407232724,0.954458816252285
"PrePregBMI",0.917127455980679,0.833365958760935,0.886284039531128,0.917116980044513,0.72126913630433,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.954458816252285,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.954458816252285
"ANTIBIOTIC_1yr",0.917127455980679,0.794106742898554,0.886022632359683,0.917116980044513,0.700760359054541,0.921392380976919,0.960825792084871,0.976340839028225,0.794906321233276,0.934897183261651,0.685689531532041,0.873524320321164,0.964261250445112,0.976340839028225,0.794906321233276,0.934897183261651,0.685689531532041,0.873524320321164,0.964261250445112
"FORMULA_1yr",0.917127455980679,0.794106742898554,0.886022632359683,0.92091630271394,0.72126913630433,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.978964126072449,0.77716676163886,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.978964126072449,0.777166761638861
"FORMULA_6mo",0.828802025432139,0.794106742898554,0.886022632359683,0.917116980044513,0.955154111841195,0.887201840510577,0.960825792084871,0.976340839028225,0.794906321233276,0.934897183261651,0.97620166154405,0.873524320321164,0.954458816252285,0.976340839028225,0.794906321233276,0.934897183261651,0.976201661544049,0.873524320321164,0.954458816252285
"FEVER_1yr",0.828802025432139,0.82002317241031,0.886022632359683,0.92091630271394,0.785208060843093,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.97620166154405,0.873524320321164,0.961611773973941,0.976340839028225,0.966635079202586,0.934897183261651,0.976201661544049,0.873524320321164,0.961611773973941
"DAYCARE",0.828802025432139,0.794106742898554,0.886022632359683,0.917116980044513,0.821796689131855,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.961611773973941,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.961611773973941
"CURBRFEED_1yr",0.828802025432139,0.968931597533638,0.886284039531128,0.92091630271394,0.700760359054541,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.685689531532041,0.844420407232723,0.954458816252285,0.976340839028225,0.966635079202586,0.934897183261651,0.685689531532041,0.844420407232724,0.954458816252285
"Milks_1yr",0.828802025432139,0.829094967735893,0.886284039531128,0.92091630271394,0.955154111841195,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.77716676163886,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.777166761638861
"FrenchFries_1yr",0.828802025432139,0.794106742898554,0.886022632359683,0.693607223024942,0.397865452167529,0.443056332137375,0.960825792084871,0.54412255014113,0.652766234951954,0.643511114186813,0.442068823879463,0.743153710976708,0.920573599811374,0.54412255014113,0.652766234951954,0.643511114186813,0.442068823879463,0.743153710976708,0.920573599811374
"SweetFoodsDrinks_1yr",0.828802025432139,0.794106742898554,0.886022632359683,0.917116980044513,0.955154111841195,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.77716676163886,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.777166761638861
"PeanutButter_1yr",0.828802025432139,0.82002317241031,0.886022632359683,0.917116980044513,0.955154111841195,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.954458816252285,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.954458816252285
"WHSTOTHER",0.917127455980679,0.794106742898554,0.886022632359683,0.917116980044513,0.955154111841195,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.819293968679588,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.873524320321164,0.819293968679588
"VITAMIND_6mo",0.828802025432139,0.794106742898554,0.886022632359683,0.693607223024942,0.700760359054541,0.887201840510577,0.960825792084871,0.54412255014113,0.794906321233276,0.772745120451488,0.685689531532041,0.844420407232723,0.954458816252285,0.54412255014113,0.794906321233276,0.772745120451489,0.685689531532041,0.844420407232724,0.954458816252285
"Cereals_6mo",0.840468659419978,0.833365958760935,0.886022632359683,0.917116980044513,0.955154111841195,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.954458816252285,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.954458816252285
"STATE",0.835861375881163,0.794106742898554,0.886022632359683,0.917116980044513,0.955154111841195,0.921392380976919,0.960825792084871,0.976340839028225,0.966635079202586,0.983022185895571,0.966455922033344,0.873524320321164,0.864259254654184,0.976340839028225,0.966635079202586,0.983022185895571,0.966455922033344,0.873524320321164,0.864259254654184
"TRAIT",0.828802025432139,0.794106742898554,0.886022632359683,0.693607223024942,0.72126913630433,0.921392380976919,0.960825792084871,0.612694194309414,0.794906321233276,0.772745120451488,0.910410691979568,0.844420407232723,0.375518226305753,0.612694194309414,0.794906321233276,0.772745120451489,0.910410691979568,0.844420407232724,0.375518226305754
"NegativeLifeEvents",0.917127455980679,0.794106742898554,0.886022632359683,0.917116980044513,0.72126913630433,0.887201840510577,0.960825792084871,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232723,0.819293968679588,0.976340839028225,0.966635079202586,0.934897183261651,0.966455922033344,0.844420407232724,0.819293968679588
"PositiveLifeEvents",0.730286349837089,0.794106742898554,0.886022632359683,0.693607223024942,0.72126913630433,0.887201840510577,0.966596345855353,0.54412255014113,0.652766234951954,0.592075747451489,0.685689531532041,0.743153710976708,0.954458816252285,0.54412255014113,0.652766234951954,0.592075747451489,0.685689531532041,0.743153710976708,0.954458816252285
"TotalLifeEvents",0.523290661297129,0.794106742898554,0.886022632359683,0.693607223024942,0.397865452167529,0.443056332137375,0.960825792084871,0.54412255014113,0.652766234951954,0.592075747451489,0.442068823879463,0.415463809661051,0.819293968679588,0.54412255014113,0.652766234951954,0.592075747451489,0.442068823879463,0.415463809661051,0.819293968679588
