"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.598750127965631,0.594148468240638,0.779101370538846,0.700380524326066,0.272409569033715,0.745673945900664,0.42869333974752
"observed_otus",0.598750127965631,0.594148468240638,0.779101370538846,0.828636332658712,0.272409569033715,0.745673945900664,0.42869333974752
"PD_whole_tree",0.299466100563742,0.299857176644386,0.761311844423886,0.700380524326066,0.272409569033715,0.379578649438209,0.42869333974752
"shannon",0.956259392077082,0.960704576123304,0.761311844423886,0.498785682548031,0.447942564754265,0.881457464236511,0.42869333974752
"wunifrac.PC.1",0.299466100563742,0.299857176644386,0.528128171307389,0.498785682548031,0.272409569033715,0.379578649438209,0.42869333974752
"wunifrac.PC.2",0.956259392077082,0.960704576123304,0.779101370538846,0.700380524326066,0.562665360662545,0.745673945900664,0.291494683411718
"wunifrac.PC.3",0.956259392077082,0.960704576123304,0.779101370538846,0.498785682548031,0.272409569033715,0.745673945900664,0.879448382451642
"wunifrac.PC.4",0.299466100563742,0.299857176644386,0.678132511566122,0.498785682548031,0.272409569033715,0.633600142095942,0.879448382451642
