"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.0118818554361904,0.00397228912031388,0.00229877807829747,0.00267375718356728,0.00606743374846345,0.00314066450415968,0.00804387737907871
"observed_otus",0.0176497033051597,0.00591642628705086,0.00316293178338477,0.00159826446717319,0.0108502798962648,0.00520115894172174,0.0118512444743381
"PD_whole_tree",0.542084130633875,0.181448512686076,0.141500098261219,0.0651767174070182,0.229700166304152,0.247207246922705,0.20313540883247
"shannon",-0.0324539767850564,-0.00971483189340944,-0.250369223540265,-0.273430551135264,0.202938716115391,0.038037858234816,0.506083784033487
"wunifrac.PC.1",2.14276081764736,0.713995603151411,1.023455073572,0.522626362369115,0.752686006273263,0.867448449004979,1.01000508951113
"wunifrac.PC.2",0.62204148932886,0.203532618498413,0.765369017095824,0.594427459437762,0.601854094621495,-0.574240064730397,-2.94857177155883
"wunifrac.PC.3",0.488923668667167,0.159884745267449,-0.379601175474903,-1.54490762315946,1.46915618409911,0.564675107727513,-0.350960492040226
"wunifrac.PC.4",-5.89688181873041,-1.95567131976148,-2.37529977732544,-1.5900076905338,-2.40345677521924,-1.90341735297736,0.344542026624723
