"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MAGE",0.62632604703886,0.957030521727659,0.881633807615649,0.609267758230396,0.998766098712079,0.748006094726817,0.655197867391608,0.959962433551816,0.954356080383466,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"METHNIC",0.62632604703886,0.957030521727659,0.961632709001864,0.648068893201335,0.998766098712079,0.748006094726817,0.655197867391608,0.959962433551816,0.994238307740258,0.933825184714757,0.950547656336232,0.882543718632192,0.842005731328814,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"PAGE",0.62632604703886,0.984503465862218,0.963165647198097,0.951264370454393,0.908944740694901,0.888016698266622,0.79643486756765,0.959962433551816,0.954356080383466,0.906376470088994,0.828262179307438,0.878598493299365,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.774986681295832,0.932254202819946,0.918886797452757
"PETHNIC",0.62632604703886,0.975391139377529,0.963165647198097,0.779755954051326,0.998766098712079,0.748006094726817,0.655197867391608,0.959962433551816,0.994238307740258,0.933825184714757,0.950547656336232,0.882543718632192,0.842005731328814,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"MEDUY",0.910567505659512,0.908378131125681,0.881633807615649,0.337421023885924,0.908944740694901,0.748006094726817,0.425643698554822,0.959962433551816,0.954356080383466,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"PEDUY",0.910567505659512,0.957030521727659,0.963165647198097,0.779755954051326,0.998766098712079,0.748006094726817,0.79643486756765,0.959962433551816,0.994238307740258,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"Income.code",0.62632604703886,0.908378131125681,0.881633807615649,0.548555893087973,0.998766098712079,0.748006094726817,0.935155390060148,0.959962433551816,0.954356080383466,0.906376470088994,0.950547656336232,0.878598493299365,0.925734923355476,0.990953175279104,0.974960510901629,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"OLDERSIBLINGS",0.62632604703886,0.984503465862218,0.982943984685033,0.951264370454393,0.998766098712079,0.748006094726817,0.765774564145538,0.959962433551816,0.994238307740258,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"SEX",0.910567505659512,0.957030521727659,0.963165647198097,0.839207121790414,0.998766098712079,0.748006094726817,1,0.959962433551816,0.954356080383466,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"GESTAGEBIRTH",0.337733129697703,0.957030521727659,0.963165647198097,0.779755954051326,0.908944740694901,0.748006094726817,0.79643486756765,0.959962433551816,0.954356080383466,0.906376470088994,0.828262179307438,0.711695214727321,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.774986681295832,0.469124413089213,0.918886797452757
"BW",0.62632604703886,0.957030521727659,0.963165647198097,0.94251207337433,0.908944740694901,0.748006094726817,0.883851361199802,0.959962433551816,0.954356080383466,0.906376470088994,0.828262179307438,0.878598493299365,0.983931808041874,0.990953175279104,0.974960510901629,0.903791556430411,0.774986681295832,0.932254202819946,0.918886797452757
"MaternalInfection",0.975444698819014,0.984503465862218,0.963165647198097,0.951264370454393,0.998766098712079,0.748006094726817,0.79643486756765,0.959962433551816,0.994238307740258,0.933825184714757,0.950547656336232,0.878598493299365,0.983931808041874,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"MPSYCH",0.62632604703886,0.984816177710942,0.982943984685033,0.779755954051326,0.998766098712079,0.748006094726817,1,0.959962433551816,0.994238307740258,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.976666257771846,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
"VITAMINDNEO",0.912713602871446,0.957030521727659,0.963165647198097,0.648068893201335,0.908944740694901,0.748006094726817,0.79643486756765,0.959962433551816,0.954356080383466,0.906376470088994,0.828262179307438,0.878598493299365,0.925734923355476,0.990953175279104,0.974960510901629,0.903791556430411,0.774986681295832,0.932254202819946,0.918886797452757
"PrePregBMI",0.912713602871446,0.984503465862218,0.963165647198097,0.779755954051326,0.908944740694901,0.748006094726817,0.79643486756765,0.959962433551816,0.954356080383466,0.906376470088994,0.950547656336232,0.878598493299365,0.842005731328814,0.990953175279104,0.974960510901629,0.903791556430411,0.949391521415656,0.932254202819946,0.918886797452757
