"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.684970711513139,0.685374303685899,0.339149819856178,0.953332466335063,0.68743680362458,0.329231464632937,0.770891035329249
"observed_otus",0.684970711513139,0.685374303685899,0.339149819856178,0.953332466335063,0.68743680362458,0.329231464632937,0.770891035329249
"PD_whole_tree",0.684970711513139,0.685374303685899,0.339149819856178,0.953848957608698,0.425096532215055,0.329231464632937,0.893506250556942
"shannon",0.684970711513139,0.685374303685899,0.339149819856178,0.953332466335063,0.68743680362458,0.329231464632937,0.893506250556942
"wunifrac.PC.1",0.773829437612084,0.775682939620314,0.546440430541661,0.953332466335063,0.907626831160555,0.329231464632937,0.830254025723595
"wunifrac.PC.2",0.684970711513139,0.685374303685899,0.693305198002911,0.953332466335063,0.68743680362458,0.942240022015701,0.770891035329249
"wunifrac.PC.3",0.684970711513139,0.685374303685899,0.390825515780598,0.953332466335063,0.425096532215055,0.329231464632937,0.770891035329249
"wunifrac.PC.4",0.684970711513139,0.685374303685899,0.339149819856178,0.953332466335063,0.425096532215055,0.429324929859963,0.770891035329249
