"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L1.Cellular.Processes",0.60264241246548,0.195011345655468,0.525777470131155,0.948279963374114
"L1.Environmental.Information.Processing",0.324483565945366,0.0873547026727519,0.610652803790322,0.660327627391814
"L1.Genetic.Information.Processing",0.597732853309421,0.255377648949487,0.5664024687407,0.987281541855686
"L1.Human.Diseases",0.801838123070827,0.392554678411336,0.48599525653189,0.942374280196609
"L1.Metabolism",0.718521521412367,0.317558561025254,0.574379213240897,0.917842964405037
"L1.None",0.302632691080133,0.131548097381065,0.668721978323166,0.811140206273854
"L1.Organismal.Systems",0.708537179521962,0.630107038617397,0.479696895729526,0.669021977706263
"L1.Unclassified",0.674775580454996,0.277149217688095,0.540735885940905,0.849611198264773
