"","MaskLatencyFearResponse","MaskIntensityFacialFear..0.3.","MaskIntensityVocalDistress..0.3.","MaskIntensityBodilyFear..0.3.","MaskPresenceStartleResponse.0.no.1.yes","MaskIntensityEscapeBehavior..0.3."
"chao1",0.899825286968443,0.857688196333706,0.662747851170417,0.322052464248064,0.198565373918425,0.163456083355866
"observed_otus",0.944779684591592,0.98690204278003,0.842827058024703,0.400847330912327,0.26682995172841,0.243508315878295
"PD_whole_tree",0.88038152224238,0.872656741385421,0.924937746133029,0.418062121529982,0.41481882987789,0.38221624432302
"shannon",0.601991016652912,0.606522715515717,0.472342490091211,0.187561554827139,0.119534877572412,0.509042154309132
