"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.301124355788371,0.299525176396328,0.669616451913912,0.531103792712227,0.187807258546318,0.528867539430618,0.234494112829265
"observed_otus",0.374218829978519,0.371342792650399,0.733599306798734,0.828636332658711,0.17125955154285,0.545309970114527,0.294676274341923
"PD_whole_tree",0.112299787711404,0.110621674174746,0.380655922211943,0.612832958785308,0.0945315029936348,0.0920598065365477,0.32152000481064
"shannon",0.956259392077082,0.960704576123304,0.35869204826268,0.203351066785161,0.391949744159982,0.881457464236511,0.157677788136874
"wunifrac.PC.1",0.074152250686324,0.0741720609142033,0.0660160214134237,0.246367703832696,0.12297653853184,0.0948946623595523,0.162042113008796
"wunifrac.PC.2",0.809738219952986,0.813122436958843,0.522473844101669,0.531671110002247,0.562665360662545,0.605476528685764,0.0364368354264647
"wunifrac.PC.3",0.866710873456814,0.869177735590852,0.779101370538846,0.142345075586124,0.204307176775286,0.652464702663081,0.836948150994472
"wunifrac.PC.4",0.110646988760117,0.112446441241645,0.16953312789153,0.249392841274015,0.106908585140337,0.237600053285978,0.879448382451642
