"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MaternalInfection",-0.0416666666666665,-1.01349032408135e-16,0.0833333333333334,0.0416666666666666,-0.208333333333333,-0.25,0.208333333333333,0.21875,-0.0416666666666669,0.0208333333749998,-0.0416666666666668,-0.0937500000000001,0.0312499999583333,0.708333333333336,-0.125000000000001,0.166666666666666,-0.125,-0.458333333333334,0.25
"MPSYCH",0.466666666666667,0.2,-0.0666666666666667,0.4,0.0666666666666666,-0.266666666666667,0,0.2,-0.216666666666667,-0.2277777778,-0.183333333333333,-0.15,0.194444444466667,1.33333333333333,-1,-1.06666666666667,-0.866666666666667,-0.666666666666667,0.6
"VITAMINDNEO",-0.120879120879121,-1.04395604395604,0.186813186813187,0.725274725274725,0.824175824175824,0.043956043956044,0.21978021978022,-1.98901098901099,0.332417582417582,0.422161172208791,0.57967032967033,0.0576923076923077,0.0998168497692308,-8.21978021978022,1.3956043956044,1.8021978021978,2.38461538461538,0.153846153846154,0.56043956043956
"PrePregBMI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIBIOTIC_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FORMULA_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FORMULA_6mo",0.232323232323232,-3.48484848484849,0.797979797979798,0.828282828282828,0.0505050505050504,0.282828282828283,0.404040404040404,-1.43434343434343,0.472222222222222,0.275252525222222,-0.0580808080808081,0.0176767676767676,0.204545454575758,-5.81818181818182,1.90909090909091,1.09090909090909,-0.212121212121213,0.181818181818182,0.777777777777778
"FEVER_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAYCARE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CURBRFEED_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FrenchFries_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetFoodsDrinks_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PeanutButter_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHSTOTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VITAMIND_6mo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cereals_6mo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STATE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NegativeLifeEvents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PositiveLifeEvents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TotalLifeEvents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stranger",-0.340659340659341,-1.92307692307692,0.626373626373626,0.725274725274725,0.164835164835165,0.263736263736264,0.659340659340659,-1.38461538461538,0.332417582417583,0.385531135505494,0.14010989010989,0.167582417582418,0.411172161197802,-5.8021978021978,1.3956043956044,1.58241758241758,0.626373626373627,0.813186813186813,1.65934065934066
