"","MaskLatencyFearResponse","MaskIntensityFacialFear..0.3.","MaskIntensityVocalDistress..0.3.","MaskIntensityBodilyFear..0.3.","MaskPresenceStartleResponse.0.no.1.yes","MaskIntensityEscapeBehavior..0.3."
"chao1",0.899825286968742,0.857688196397842,0.662747851498815,0.322052465766301,0.198565373955145,0.163456084097668
"observed_otus",0.944779684591597,0.986902042785205,0.842827057853897,0.400847333643849,0.266829950630626,0.243508318431258
"PD_whole_tree",0.880381522385996,0.872656741385386,0.924937746133043,0.4180621207504,0.414818822415327,0.382216244300643
"shannon",0.601991016653136,0.606522715081729,0.472342490075393,0.187561556592329,0.119534878631289,0.509042157142175
