"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.774153698354178,0.773133689121262,0.269251883068468,0.905850174816604,0.899509542540304,0.291611897528388,0.622953689209872
"observed_otus",0.774153698354178,0.773133689121262,0.269251883068468,0.905850174816604,0.899509542540304,0.291611897528388,0.622953689209872
"PD_whole_tree",0.774153698354178,0.773133689121262,0.186070145435874,0.905850174816604,0.899509542540304,0.291611897528388,0.722988875954243
"shannon",0.774153698354178,0.773133689121262,0.186070145435874,0.905850174816604,0.899509542540304,0.0993977503218653,0.722988875954243
