"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4","unifrac.PC.1","unifrac.PC.2","unifrac.PC.3","unifrac.PC.4","chao1","observed_otus","PD_whole_tree","shannon"
"MAGE",0.917356656389498,0.202271022290076,0.982636848910375,0.95585557590607,0.632501338788565,0.907276284209712,0.860171591704703,0.928722168694648,0.987416829451911,0.972858175142379,0.940976801889209,0.877610033031036
"PAGE",0.159524847696511,0.942996100630368,0.85305165863274,0.917790232906045,0.231727845319121,0.895715440546038,0.490737643231967,0.928722168694648,0.875871498798154,0.972858175142379,0.773009923072332,0.877610033031036
"MEDUY",0.957999300369891,0.809664956644293,0.982636848910375,0.917790232906045,0.816239033188825,0.907276284209712,0.934189591823283,0.935660152169745,0.847211364009574,0.896080435735575,0.984167176145192,0.877610033031036
"PEDUY",0.923873855064648,0.202271022290076,0.982636848910375,0.95585557590607,0.632501338788565,0.62786468590673,0.927252225916248,0.928722168694648,0.888024951528612,0.972858175142379,0.940976801889209,0.877610033031036
"Income.code",0.84801439366156,0.81225624381776,0.982636848910375,0.917790232906045,0.93028338740264,0.961233904003785,0.0587232042718983,0.928722168694648,0.840792858038529,0.656150595454282,0.769042282729942,0.877610033031036
"OLDERSIBLINGS",0.917356656389498,0.327808114042193,0.85305165863274,0.917790232906045,0.787764622057132,0.895715440546038,0.934189591823283,0.928722168694648,0.913547861095167,0.972858175142379,0.773009923072332,0.930202240939416
"SEX",0.859158520900446,0.726977302895656,0.85305165863274,0.917790232906045,0.632501338788565,0.895715440546038,0.490737643231967,0.928722168694648,0.987416829451911,0.972858175142379,0.773009923072332,0.877610033031036
"GESTAGEBIRTH",0.84801439366156,0.202271022290076,0.982636848910375,0.935203712347639,0.83168582541647,0.895715440546038,0.927252225916248,0.928722168694648,0.913547861095167,0.972858175142379,0.769042282729942,0.877610033031036
"BW",0.84801439366156,0.942996100630368,0.85305165863274,0.667261257502054,0.632501338788565,0.895715440546038,0.934189591823283,0.928722168694648,0.840792858038529,0.656150595454282,0.769042282729942,0.877610033031036
"MaternalInfection",0.923873855064648,0.942996100630368,0.982636848910375,0.917790232906045,0.816239033188825,0.723299875595542,0.927252225916248,0.928722168694648,0.847211364009574,0.656150595454282,0.769042282729942,0.877610033031036
"MPSYCH",0.923873855064648,0.942996100630368,0.982636848910375,0.917790232906045,0.83168582541647,0.62786468590673,0.490737643231967,0.928722168694648,0.913547861095167,0.972858175142379,0.773009923072332,0.877610033031036
"VITAMINDNEO",0.84801439366156,0.942996100630368,0.982636848910375,0.917790232906045,0.816239033188825,0.62786468590673,0.934189591823283,0.928722168694648,0.840792858038529,0.656150595454282,0.769042282729942,0.872967400891267
