"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.774153698354178,0.773133689121262,0.269251883068468,0.534118691649424,0.899509542540304,0.242379356357142,0.30144184535668
"observed_otus",0.638170331931918,0.637397944235515,0.212801907344872,0.678291942493811,0.74639403791357,0.209369187322568,0.311476844604936
"PD_whole_tree",0.565524588885741,0.565780364403285,0.0930350727179372,0.730223290184065,0.458539379551289,0.291611897528388,0.589318871223003
"shannon",0.265333539407013,0.264372862953449,0.0474136499892769,0.905850174816604,0.440199180998823,0.0248494375804663,0.722988875954243
