"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"AGEVISITNEO",0.603316840492514,0.893228486945816,0.733348005936914,0.946139111568873,0.998766098712079,0.888016698266622,0.441405236380293,0.953154098762522,0.801659107522111,0.960745118773072,0.922506873345894,0.745359684153325,0.864459217497582,0.944512861637147,0.818966829157369,0.903791556430411,0.942788271621452,0.751527527711057,0.897723748906222
"MAGE",0.637966905973927,0.893228486945816,0.733348005936914,0.568649907681703,0.998766098712079,0.8144955253692,0.727418203617176,0.953154098762522,0.801659107522111,0.845951372083061,0.922506873345894,0.761452027526117,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.942788271621452,0.850325167743243,0.897723748906222
"PAGE",0.603316840492514,0.984816177710942,0.973867487722521,0.951264370454393,0.848348424648575,0.888016698266622,0.817673130702787,0.953154098762522,0.801659107522111,0.845951372083061,0.773044700686943,0.745359684153325,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.723320902542777,0.751527527711057,0.897723748906222
"MEDUY",0.917394185450274,0.847819589050637,0.733348005936914,0.314926288960195,0.848348424648575,0.8144955253692,0.3972674519845,0.953154098762522,0.801659107522111,0.845951372083061,0.922506873345894,0.761452027526117,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.942788271621452,0.850325167743243,0.897723748906222
"PEDUY",0.917394185450274,0.893228486945816,0.973867487722521,0.909715279726547,0.998766098712079,0.8144955253692,0.817673130702787,0.953154098762522,0.968741026338907,0.845951372083061,0.950547656336231,0.761452027526117,0.864459217497582,0.961417046245415,0.969143311029854,0.888457674601865,0.949391521415656,0.780350369113887,0.897723748906222
"Income.code",0.603316840492514,0.847819589050637,0.733348005936914,0.511985500215441,0.998766098712079,0.8144955253692,0.945546005505261,0.953154098762522,0.801659107522111,0.845951372083061,0.922506873345894,0.745359684153325,0.936020866948314,0.944512861637147,0.818966829157369,0.888457674601865,0.942788271621452,0.751527527711057,0.918886797452757
"OLDERSIBLINGS",0.637966905973927,0.984816177710942,0.982943984685033,0.951264370454393,0.998766098712079,0.8144955253692,0.817673130702787,0.953154098762522,0.990485008187749,0.845951372083061,0.922506873345894,0.745359684153325,0.864459217497582,0.961417046245415,0.969143311029854,0.888457674601865,0.942788271621452,0.751527527711057,0.897723748906222
"SEX",0.917394185450274,0.893228486945816,0.973867487722521,0.946139111568873,0.998766098712079,0.8144955253692,1,0.953154098762522,0.801659107522111,0.845951372083061,0.922506873345894,0.761452027526117,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.942788271621452,0.932254202819946,0.897723748906222
"GESTAGEBIRTH",0.315217587717857,0.893228486945816,0.973867487722521,0.909715279726547,0.848348424648575,0.8144955253692,0.817673130702787,0.953154098762522,0.801659107522111,0.845951372083061,0.773044700686943,0.664248867078834,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.723320902542777,0.437849452216599,0.897723748906222
"BW",0.603316840492514,0.893228486945816,0.973867487722521,0.951264370454393,0.848348424648575,0.8144955253692,0.89992138594889,0.953154098762522,0.801659107522111,0.845951372083061,0.773044700686943,0.745359684153325,0.983931808041874,0.944512861637147,0.818966829157369,0.888457674601865,0.723320902542777,0.751527527711057,0.918886797452757
"MaternalInfection",0.975444698819015,0.984816177710942,0.973867487722521,0.951264370454393,0.998766098712079,0.8144955253692,0.817673130702787,0.953154098762522,0.990485008187749,0.960745118773072,0.922506873345894,0.761452027526117,0.983931808041874,0.961417046245415,0.976666257771846,0.903791556430411,0.942788271621452,0.780350369113887,0.918886797452757
"MPSYCH",0.603316840492514,0.984816177710942,0.982943984685033,0.909715279726547,0.998766098712079,0.8144955253692,1,0.953154098762522,0.932493892737637,0.845951372083061,0.922506873345894,0.761452027526117,0.864459217497582,0.961417046245415,0.876109819242097,0.888457674601865,0.942788271621452,0.751527527711057,0.897723748906222
"VITAMINDNEO",0.917394185450274,0.893228486945816,0.973867487722521,0.645079723102794,0.848348424648575,0.8144955253692,0.817673130702787,0.953154098762522,0.801659107522111,0.845951372083061,0.773044700686943,0.761452027526117,0.936020866948314,0.944512861637147,0.818966829157369,0.888457674601865,0.723320902542777,0.874162499211156,0.897723748906222
"PrePregBMI",0.917394185450274,0.984816177710942,0.973867487722521,0.909715279726547,0.848348424648575,0.8144955253692,0.817673130702787,0.953154098762522,0.801659107522111,0.845951372083061,0.922506873345894,0.761452027526117,0.864459217497582,0.944512861637147,0.818966829157369,0.888457674601865,0.942788271621452,0.850325167743243,0.897723748906222
