"","Summed","Average","Max","Episode3.1","Episode3.2","Episode3.3","IBQr_fear"
"chao1",0.520381332182392,0.519601156989699,0.170955672264436,0.675696547143004,0.506323693477297,0.195315796915892,0.429078294591624
"observed_otus",0.43161764497487,0.430941307470433,0.128855068542581,0.83416590804318,0.422206167193847,0.18355751500819,0.442307431003744
"PD_whole_tree",0.300050723266319,0.299795916569823,0.0820462988917487,0.953848957608698,0.159411199580645,0.246923598474703,0.893506250556942
"shannon",0.501807275697913,0.500192786825693,0.211968637410112,0.745175399565516,0.601507203171508,0.158428492820598,0.803482288808217
"wunifrac.PC.1",0.773829437612084,0.775682939620314,0.478135376723953,0.634958121846622,0.907626831160556,0.23478117003705,0.622690519292696
"wunifrac.PC.2",0.599349372573997,0.599702515725161,0.693305198002911,0.427759205862172,0.583074697248494,0.9422400220157,0.48180689708078
"wunifrac.PC.3",0.227342710340691,0.226738596258299,0.293119136835449,0.794597334868209,0.156876383900168,0.171418311964772,0.428049494198705
"wunifrac.PC.4",0.15665887893933,0.15729216056365,0.153855587069049,0.323917107062064,0.0709033407716579,0.375659313627467,0.114555902789736
