"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"wunifrac.PC.1",0.749774667905619,5.71864010791239,-1.22262589812521,-1.67225262099469,-1.3939839976685,-0.41643192196736,-0.48823250161074,6.3602364058598,-1.51639893822245,-1.43809692288615,-1.2877703332367,-0.423532533910159,-0.633955204318539,25.4409456234392,-6.06559575288979,-5.75238769154458,-5.15108133294681,-1.69413013564063,-2.53582081727416
"wunifrac.PC.2",-2.43120764106189,-2.16450688726981,0.417538863083239,0.737589111130475,1.166145088108,0.32271033158231,-0.292056075409954,-7.46737101863077,1.09347589738498,1.72638632019615,1.43279737910068,0.809137812212048,0.453292770003942,-29.8694840745231,4.37390358953993,6.90554528078461,5.73118951640272,3.23655124884819,1.81317108001577
"wunifrac.PC.3",0.37656437811346,0.180765851684188,-0.0146042027228897,-0.690741557044266,0.863442888380682,0.784395630085224,2.53034337290612,-0.458472659303108,1.21707711098686,0.0692137191859536,0.533464164672427,0.185956000526424,1.74173723478992,-1.83389063721243,4.86830844394745,0.276854876743814,2.13385665868971,0.743824002105696,6.9669489391597
"wunifrac.PC.4",1.5451843984716,5.11258466588954,-0.91348370458558,-0.18809207060144,-2.40984056186229,-0.83379798828195,0.897358919473066,-2.38619310499583,0.0118273945182359,-0.51543898081027,-2.26160420355199,-0.998327202540478,0.92321366203712,-9.54477241998331,0.0473095780729436,-2.06175592324108,-9.04641681420795,-3.99330881016191,3.69285464814848
"unifrac.PC.1",-1.8567770413041,-4.68956579177298,0.46550420749017,1.56260129471809,1.43910340315889,-0.241439194346956,0.818581689615128,-7.79256484268884,0.890246257387136,1.49966851042567,0.954884572455139,0.528068222692192,1.81471481288854,-31.1702593707553,3.56098502954854,5.99867404170268,3.81953828982056,2.11227289076877,7.25885925155414
"unifrac.PC.2",2.01570218916079,-8.37741762149802,2.11245527504399,1.61933355737761,-0.959230318231529,-0.941197803148489,-0.220759729963459,-3.13460600237399,1.21556758380535,0.069808471570603,-1.04082963897957,-0.966862705301346,-0.208426023231494,-12.538424009496,4.86227033522142,0.279233886282412,-4.16331855591829,-3.86745082120538,-0.833704092925975
"unifrac.PC.3",-0.562886588317649,10.6470052575309,-3.49261222775135,-3.26235828879132,-0.00101132041509325,-0.523146787318777,-0.588675706691711,5.76511575330675,-1.92996859350459,-1.3386214601439,-0.218362627333934,-0.118123872864504,0.0273402008271621,23.060463013227,-7.71987437401836,-5.35448584057562,-0.873450509335737,-0.472495491458017,0.109360803308648
"unifrac.PC.4",0.926596353845984,17.9013702629933,-5.49352977583512,-6.21594213552819,-3.3011857490235,0.392186993582735,-1.61700817124168,13.6885993453127,-3.54472034014566,-3.50288322821543,-2.93706560228144,-0.229972542959177,-1.31784086135713,54.7543973812507,-14.1788813605827,-14.0115329128617,-11.7482624091257,-0.919890171836708,-5.27136344542853
"chao1",-0.00233698274389433,0.00305331941445702,-0.00154802734740044,-0.000231570807666879,0.00336089610769661,0.00164815728762726,-0.00208850672160157,0.000716113085222307,0.000119968812154486,0.00127719332506078,0.00345154430951149,0.00153780185141304,-0.00197291681724929,0.00286445234088923,0.000479875248617944,0.00510877330024313,0.013806177238046,0.00615120740565216,-0.00789166726899716
"observed_otus",-0.00213091151417903,0.0102739577584545,-0.00459544211450182,-0.00183308726711857,0.00541676588315586,0.0028630278323051,-0.0027380255426938,0.00529987336177436,-0.000947304823396508,0.000460648817812527,0.00469814254148112,0.00206009086575831,-0.00290651296884772,0.0211994934470974,-0.00378921929358603,0.00184259527125011,0.0187925701659245,0.00824036346303324,-0.0116260518753909
"PD_whole_tree",-0.00945659871555008,0.486118136822982,-0.119347415847989,-0.106123023469141,0.0507980964014873,0.0144578591556473,-0.0401889189833543,0.345675630232448,-0.0785333091694912,-0.0539791109432367,0.050929238120779,0.0076885977202651,-0.0706653565717278,1.38270252092979,-0.314133236677965,-0.215916443772947,0.203716952483116,0.0307543908810604,-0.282661426286911
"shannon",-0.107411627864387,2.47464950083439,-0.687795884513637,-0.264728093061983,0.216189353422173,0.17051257288862,-0.297152363862199,0.723532336653555,-0.240845917103328,-0.0363699760059682,0.190972779346237,0.110364097789082,-0.2571894066055,2.89412934661422,-0.963383668413313,-0.145479904023873,0.763891117384948,0.441456391156326,-1.028757626422
