"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"FrenchFries_1yr",0.751788082266781,0.861736663672123,0.964108374206157,0.760190778315784,0.659316463492037,0.442845458017647,1,0.668688632439671,0.904633566457255,0.854430213563545,0.634627181685816,0.584419937360569,0.981212454451661,0.700135416885685,0.904731599783967,0.894119859901474,0.654459615699502,0.584419937360569,1
"SweetFoodsDrinks_1yr",0.751788082266781,0.861736663672123,0.964108374206157,1,0.822263144072736,0.922891427698691,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.915313668313668,0.981212454451661,0.99127051717783,0.983590233651521,0.945714415754838,0.869495291718181,0.915313668313668,1
"PeanutButter_1yr",0.751788082266781,0.861736663672123,0.964108374206157,1,0.822263144072736,0.898508021845001,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.979748777581145,0.981212454451661,0.99127051717783,0.983590233651521,0.945714415754838,0.869495291718181,0.979748777581145,1
"CURBRFEED_6mo",0.751788082266781,0.861736663672123,0.964108374206157,0.985946989224113,0.911014774601114,0.898508021845001,1,0.986756484745067,0.99452287872218,0.994930469460873,0.928906262935438,0.915313668313668,0.981212454451661,0.99127051717783,0.983590233651521,0.945714415754838,0.956016630527074,0.915313668313668,1
"FORMULA_6mo",0.751788082266781,0.861736663672123,0.964108374206157,0.985946989224113,0.997082304476482,0.852078347591297,1,0.986756484745067,0.904633566457255,0.994930469460873,0.985680417630111,0.915313668313668,0.981212454451661,0.99127051717783,0.966499577457059,0.945714415754838,0.982522944735859,0.915313668313668,1
"WHSTOTHER",0.887436579562523,0.861736663672123,0.964108374206157,0.985946989224113,0.822263144072736,0.852078347591297,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.839075096957791,0.785687158282634,0.99127051717783,0.983590233651521,0.945714415754838,0.911715014214794,0.839075096957791,0.810194540078967
"VITAMIND_6mo",0.746050714960135,0.861736663672123,0.964108374206157,0.760190778315784,0.659316463492037,0.951114715847142,1,0.668688632439671,0.904633566457255,0.854430213563545,0.634627181685816,0.839075096957791,0.785687158282634,0.700135416885685,0.904731599783967,0.875790140129004,0.654459615699502,0.839075096957791,0.810194540078967
"Cereals_6mo",0.751788082266781,0.861736663672123,0.964108374206157,0.985946989224113,0.822263144072736,0.898508021845001,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.839075096957791,0.828282913270929,0.99127051717783,0.983590233651521,0.945714415754838,0.869495291718181,0.839075096957791,0.810194540078967
"NegativeLifeEvents",0.801113468967418,0.861736663672123,0.964108374206157,0.985946989224113,0.659316463492037,0.898508021845001,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.87554194721388,0.785687158282634,0.99127051717783,0.983590233651521,0.974287352115409,0.869495291718181,0.87554194721388,0.810194540078967
"PositiveLifeEvents",0.746050714960135,0.861736663672123,0.964108374206157,0.760190778315784,0.822263144072736,0.852078347591297,1,0.668688632439671,0.904633566457255,0.582825617259734,0.634627181685816,0.622891051732209,0.981212454451661,0.700135416885685,0.904731599783967,0.691808044104052,0.73259016615316,0.622891051732209,1
"TotalLifeEvents",0.406981473585212,0.861736663672123,0.964108374206157,0.760190778315784,0.633322307392765,0.442845458017647,1,0.668688632439671,0.904633566457255,0.582825617259734,0.634627181685816,0.406981473585211,0.785687158282634,0.700135416885685,0.904731599783967,0.667883243570838,0.654459615699502,0.406981473585211,0.810194540078967
"StateAnxiety",0.751788082266781,0.861736663672123,0.964108374206157,0.985946989224113,0.91205761453201,0.922891427698691,1,0.986756484745067,0.99452287872218,0.994930469460873,0.903204211733321,0.915313668313668,0.981212454451661,0.99127051717783,0.983590233651521,0.945714415754838,0.869495291718181,0.915313668313668,1
"TraitAnxiety",0.751788082266781,0.861736663672123,0.964108374206157,0.760190778315784,0.822263144072736,0.898508021845001,1,0.741143622698582,0.904633566457255,0.854430213563545,0.903204211733321,0.839075096957791,0.785687158282634,0.765015324437709,0.966499577457059,0.894119859901474,0.869495291718181,0.839075096957791,0.810194540078967
